Fiscal Year,Facility ID,Facility Name,Address,City/Town,State,ZIP Code,County/Parish,MORT-30-AMI Achievement Threshold,MORT-30-AMI Benchmark,MORT-30-AMI Baseline Rate,MORT-30-AMI Performance Rate,MORT-30-AMI Achievement Points,MORT-30-AMI Improvement Points,MORT-30-AMI Measure Score,MORT-30-HF Achievement Threshold,MORT-30-HF Benchmark,MORT-30-HF Baseline Rate,MORT-30-HF Performance Rate,MORT-30-HF Achievement Points,MORT-30-HF Improvement Points,MORT-30-HF Measure Score,MORT-30-PN Achievement Threshold,MORT-30-PN Benchmark,MORT-30-PN Baseline Rate,MORT-30-PN Performance Rate,MORT-30-PN Achievement Points,MORT-30-PN Improvement Points,MORT-30-PN Measure Score,MORT-30-COPD Achievement Threshold,MORT-30-COPD Benchmark,MORT-30-COPD Baseline Rate,MORT-30-COPD Performance Rate,MORT-30-COPD Achievement Points,MORT-30-COPD Improvement Points,MORT-30-COPD Measure Score,MORT-30-CABG Achievement Threshold,MORT-30-CABG Benchmark,MORT-30-CABG Baseline Rate,MORT-30-CABG Performance Rate,MORT-30-CABG Achievement Points,MORT-30-CABG Improvement Points,MORT-30-CABG Measure Score,COMP-HIP-KNEE Achievement Threshold,COMP-HIP-KNEE Benchmark,COMP-HIP-KNEE Baseline Rate,COMP-HIP-KNEE Performance Rate,COMP-HIP-KNEE Achievement Points,COMP-HIP-KNEE Improvement Points,COMP-HIP-KNEE Measure Score
2024,10118,VAUGHAN REGIONAL MEDICAL CENTER PARKWAY CAMPUS,1015 MEDICAL CENTER PARKWAY,SELMA,AL,36701,DALLAS,0.869247,0.887868,0.853461,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.866140,0.886276,2 out of 10,4 out of 9,4 out of 10,0.840281,0.872976,0.821634,0.773933,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.910130,0.914358,0 out of 10,1 out of 9,1 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,Not Available,Not Available,Not Available,Not Available,Not Available
2024,10125,LAKELAND COMMUNITY HOSPITAL,42024 HIGHWAY 195 E,HALEYVILLE,AL,35565,WINSTON,0.869247,0.887868,Not Available,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.887540,0.871698,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.874304,0.837029,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.923894,0.920513,3 out of 10,0 out of 9,3 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,Not Available,Not Available,Not Available,Not Available,Not Available
2024,10126,TROY REGIONAL MEDICAL CENTER,1330 HIGHWAY 231 SOUTH,TROY,AL,36081,PIKE,0.869247,0.887868,Not Available,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.871579,0.864240,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.792167,0.785156,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.911023,Not Available,Not Available,Not Available,Not Available,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.024044,Not Available,Not Available,Not Available,Not Available
2024,10130,ST VINCENT'S ST CLAIR,7063 VETERANS PARKWAY,PELL CITY,AL,35125,ST. CLAIR,0.869247,0.887868,Not Available,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.880279,0.865495,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.870762,0.761537,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.916894,0.905819,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,Not Available,Not Available,Not Available,Not Available,Not Available
2024,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,MADISON,0.869247,0.887868,0.876675,0.879578,5 out of 10,2 out of 9,5 out of 10,0.882308,0.907733,0.877312,0.881707,0 out of 10,1 out of 9,1 out of 10,0.840281,0.872976,0.839357,0.808268,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.903135,0.893670,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.033631,0.028005,0 out of 10,3 out of 9,3 out of 10
2024,10139,BROOKWOOD BAPTIST MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,JEFFERSON,0.869247,0.887868,0.876416,0.853325,0 out of 10,0 out of 9,0 out of 10,0.882308,0.907733,0.865088,0.871024,0 out of 10,1 out of 9,1 out of 10,0.840281,0.872976,0.829203,0.819650,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.922625,0.917307,1 out of 10,0 out of 9,1 out of 10,0.969499,0.980319,0.962665,0.949600,0 out of 10,0 out of 9,0 out of 10,0.025396,0.018159,0.029838,0.025020,1 out of 10,4 out of 9,4 out of 10
2024,10144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,MOBILE,AL,36608,MOBILE,0.869247,0.887868,0.855677,0.868144,0 out of 10,3 out of 9,3 out of 10,0.882308,0.907733,0.870320,0.868142,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.837745,0.824226,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.913333,0.921646,3 out of 10,4 out of 9,4 out of 10,0.969499,0.980319,0.966685,0.970386,1 out of 10,2 out of 9,2 out of 10,0.025396,0.018159,0.020275,0.030065,0 out of 10,0 out of 9,0 out of 10
2024,10148,EVERGREEN MEDICAL CENTER,101 CRESTVIEW AVENUE,EVERGREEN,AL,36401,CONECUH,0.869247,0.887868,Not Available,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.886836,0.865286,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.861121,0.818471,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.923229,0.892153,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,Not Available,Not Available,Not Available,Not Available,Not Available
2024,10149,BAPTIST MEDICAL CENTER EAST,400 TAYLOR ROAD,MONTGOMERY,AL,36117,MONTGOMERY,0.869247,0.887868,0.876867,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.880872,0.861718,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.873445,0.773521,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.899937,0.894314,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,Not Available,Not Available,Not Available,Not Available,Not Available
2024,10158,RUSSELLVILLE HOSPITAL,15155 HIGHWAY 43,RUSSELLVILLE,AL,35653,FRANKLIN,0.869247,0.887868,Not Available,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.891139,Not Available,Not Available,Not Available,Not Available,0.840281,0.872976,0.849043,0.758328,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.912900,0.892790,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.034592,Not Available,Not Available,Not Available,Not Available
2024,10164,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,AL,35150,TALLADEGA,0.869247,0.887868,0.867446,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.873575,0.879115,0 out of 10,1 out of 9,1 out of 10,0.840281,0.872976,0.798276,0.795177,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.919017,0.887138,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.029303,Not Available,Not Available,Not Available,Not Available
2024,20001,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,ANCHORAGE,0.869247,0.887868,0.879056,0.897440,10 out of 10,9 out of 9,10 out of 10,0.882308,0.907733,0.867588,0.878392,0 out of 10,2 out of 9,2 out of 10,0.840281,0.872976,0.817340,0.817045,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.917721,0.869709,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.970420,0.976490,6 out of 10,6 out of 9,6 out of 10,0.025396,0.018159,0.030230,0.034113,0 out of 10,0 out of 9,0 out of 10
2024,20006,MAT-SU REGIONAL MEDICAL CENTER,2500 SOUTH WOODWORTH LOOP,PALMER,AK,99645,MATANUSKA-SUSITNA,0.869247,0.887868,0.862601,0.846750,0 out of 10,0 out of 9,0 out of 10,0.882308,0.907733,0.869382,0.841855,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.829161,0.796302,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.905766,0.881432,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.029752,0.029014,0 out of 10,0 out of 9,0 out of 10
2024,20008,BARTLETT REGIONAL HOSPITAL,3260 HOSPITAL DR,JUNEAU,AK,99801,JUNEAU,0.869247,0.887868,Not Available,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.884269,0.884350,1 out of 10,0 out of 9,1 out of 10,0.840281,0.872976,0.814535,0.836678,0 out of 10,3 out of 9,3 out of 10,0.916491,0.934002,0.898807,0.906068,0 out of 10,2 out of 9,2 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.023216,0.023192,3 out of 10,0 out of 9,3 out of 10
2024,20012,FAIRBANKS MEMORIAL HOSPITAL,1650 COWLES STREET,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,0.869247,0.887868,0.882503,0.876203,4 out of 10,0 out of 9,4 out of 10,0.882308,0.907733,0.874950,0.842906,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.822688,0.746355,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.925261,0.882184,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.024540,0.021374,6 out of 10,4 out of 9,6 out of 10
2024,20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,ANCHORAGE,0.869247,0.887868,0.881938,0.873302,2 out of 10,0 out of 9,2 out of 10,0.882308,0.907733,0.875507,0.894173,5 out of 10,5 out of 9,5 out of 10,0.840281,0.872976,0.813370,0.802641,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.909879,0.895261,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.977653,0.960721,0 out of 10,0 out of 9,0 out of 10,0.025396,0.018159,0.023225,0.023867,2 out of 10,0 out of 9,2 out of 10
2024,20024,CENTRAL PENINSULA GENERAL HOSPITAL,250 HOSPITAL PLACE,SOLDOTNA,AK,99669,KENAI PENINSULA,0.869247,0.887868,Not Available,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.871196,0.862395,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.829149,0.800853,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.922206,0.905276,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.027505,0.028754,0 out of 10,0 out of 9,0 out of 10
2024,20026,ALASKA NATIVE MEDICAL CENTER,4315 DIPLOMACY DR,ANCHORAGE,AK,99508,ANCHORAGE,0.869247,0.887868,0.865457,0.880120,6 out of 10,6 out of 9,6 out of 10,0.882308,0.907733,0.881379,0.882153,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.836870,0.823262,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.931043,0.910409,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.031663,0.022491,4 out of 10,6 out of 9,6 out of 10
2024,30002,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,1111 EAST MCDOWELL ROAD,PHOENIX,AZ,85006,MARICOPA,0.869247,0.887868,0.883891,0.864253,0 out of 10,0 out of 9,0 out of 10,0.882308,0.907733,0.886209,0.905954,9 out of 10,9 out of 9,9 out of 10,0.840281,0.872976,0.836076,0.814970,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.921420,0.908581,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.975009,0.977768,7 out of 10,5 out of 9,7 out of 10,0.025396,0.018159,0.039853,Not Available,Not Available,Not Available,Not Available
2024,30006,TUCSON MEDICAL CENTER,5301 EAST GRANT ROAD,TUCSON,AZ,85712,PIMA,0.869247,0.887868,0.858518,0.866482,0 out of 10,2 out of 9,2 out of 10,0.882308,0.907733,0.859399,0.870261,0 out of 10,2 out of 9,2 out of 10,0.840281,0.872976,0.839661,0.757212,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.913117,0.900421,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.970068,0.974109,4 out of 10,3 out of 9,4 out of 10,0.025396,0.018159,0.021917,0.019388,8 out of 10,6 out of 9,8 out of 10
2024,30007,VERDE VALLEY MEDICAL CENTER,269 SOUTH CANDY LANE,COTTONWOOD,AZ,86326,YAVAPAI,0.869247,0.887868,0.870458,0.882756,7 out of 10,7 out of 9,7 out of 10,0.882308,0.907733,0.881041,0.889561,3 out of 10,3 out of 9,3 out of 10,0.840281,0.872976,0.850882,0.793312,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.911904,0.900610,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.022149,Not Available,Not Available,Not Available,Not Available
2024,30010,ST. MARY'S HOSPITAL,1601 WEST ST MARY'S ROAD,TUCSON,AZ,85745,PIMA,0.869247,0.887868,0.874529,0.856096,0 out of 10,0 out of 9,0 out of 10,0.882308,0.907733,0.872674,0.882248,0 out of 10,2 out of 9,2 out of 10,0.840281,0.872976,0.823060,0.792855,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.894750,0.906502,0 out of 10,2 out of 9,2 out of 10,0.969499,0.980319,0.972667,0.975127,5 out of 10,3 out of 9,5 out of 10,0.025396,0.018159,0.023114,Not Available,Not Available,Not Available,Not Available
2024,30011,ST JOSEPH'S HOSPITAL,350 NORTH WILMOT ROAD,TUCSON,AZ,85711,PIMA,0.869247,0.887868,0.868417,0.868502,0 out of 10,0 out of 9,0 out of 10,0.882308,0.907733,0.867616,0.875877,0 out of 10,2 out of 9,2 out of 10,0.840281,0.872976,0.827094,0.783171,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.885797,0.894899,0 out of 10,1 out of 9,1 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.026496,0.022828,4 out of 10,4 out of 9,4 out of 10
2024,30012,YAVAPAI REGIONAL MEDICAL CENTER,1003 WILLOW CREEK ROAD,PRESCOTT,AZ,86301,YAVAPAI,0.869247,0.887868,0.859125,0.877695,5 out of 10,6 out of 9,6 out of 10,0.882308,0.907733,0.871571,0.875303,0 out of 10,1 out of 9,1 out of 10,0.840281,0.872976,0.843616,0.789372,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.885536,0.892839,0 out of 10,1 out of 9,1 out of 10,0.969499,0.980319,0.957199,0.960275,0 out of 10,1 out of 9,1 out of 10,0.025396,0.018159,0.023281,0.025068,1 out of 10,0 out of 9,1 out of 10
2024,30013,YUMA REGIONAL MEDICAL CENTER,2400 SOUTH AVENUE A,YUMA,AZ,85364,YUMA,0.869247,0.887868,0.889035,0.852814,0 out of 10,0 out of 9,0 out of 10,0.882308,0.907733,0.881589,0.881649,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.845889,0.792105,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.895847,0.899943,0 out of 10,1 out of 9,1 out of 10,0.969499,0.980319,0.969303,0.977351,7 out of 10,7 out of 9,7 out of 10,0.025396,0.018159,0.020723,0.021303,6 out of 10,0 out of 9,6 out of 10
2024,30014,JOHN C. LINCOLN NORTH MOUNTAIN HOSPITAL,250 EAST DUNLAP AVENUE,PHOENIX,AZ,85020,MARICOPA,0.869247,0.887868,0.864847,0.853535,0 out of 10,0 out of 9,0 out of 10,0.882308,0.907733,0.862165,0.880710,0 out of 10,4 out of 9,4 out of 10,0.840281,0.872976,0.850892,0.824479,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.915270,0.885888,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.973509,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.028317,0.023230,3 out of 10,5 out of 9,5 out of 10
2024,30016,BANNER CASA GRANDE MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,AZ,85122,PINAL,0.869247,0.887868,0.881681,0.874827,3 out of 10,0 out of 9,3 out of 10,0.882308,0.907733,0.889595,0.873450,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.823076,0.799943,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.913801,0.904453,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.034665,Not Available,Not Available,Not Available,Not Available
2024,30022,VALLEYWISE HEALTH MEDICAL CENTER,2601 EAST ROOSEVELT STREET,PHOENIX,AZ,85008,MARICOPA,0.869247,0.887868,Not Available,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.891223,Not Available,Not Available,Not Available,Not Available,0.840281,0.872976,0.834494,Not Available,Not Available,Not Available,Not Available,0.916491,0.934002,Not Available,Not Available,Not Available,Not Available,Not Available,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,Not Available,Not Available,Not Available,Not Available,Not Available
2024,30023,FLAGSTAFF MEDICAL CENTER,1200 NORTH BEAVER STREET,FLAGSTAFF,AZ,86001,COCONINO,0.869247,0.887868,0.874818,0.865413,0 out of 10,0 out of 9,0 out of 10,0.882308,0.907733,0.882690,0.868232,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.867865,0.818217,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.905910,0.907096,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.966300,0.968750,0 out of 10,1 out of 9,1 out of 10,0.025396,0.018159,0.020210,0.030093,0 out of 10,0 out of 9,0 out of 10
2024,30024,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,350 WEST THOMAS ROAD,PHOENIX,AZ,85013,MARICOPA,0.869247,0.887868,0.876533,0.872914,2 out of 10,0 out of 9,2 out of 10,0.882308,0.907733,0.878657,0.887092,2 out of 10,2 out of 9,2 out of 10,0.840281,0.872976,0.819206,0.813953,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.910704,0.916232,0 out of 10,2 out of 9,2 out of 10,0.969499,0.980319,0.964836,0.972495,3 out of 10,4 out of 9,4 out of 10,0.025396,0.018159,0.028439,Not Available,Not Available,Not Available,Not Available
2024,30030,ABRAZO CENTRAL CAMPUS,2000 WEST BETHANY HOME ROAD,PHOENIX,AZ,85015,MARICOPA,0.869247,0.887868,0.861835,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.902129,0.888239,3 out of 10,0 out of 9,3 out of 10,0.840281,0.872976,0.855838,0.812091,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.900908,0.913809,0 out of 10,3 out of 9,3 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.024791,Not Available,Not Available,Not Available,Not Available
2024,30036,CHANDLER REGIONAL MEDICAL CENTER,1955 WEST FRYE ROAD,CHANDLER,AZ,85224,MARICOPA,0.869247,0.887868,0.865570,0.861346,0 out of 10,0 out of 9,0 out of 10,0.882308,0.907733,0.889082,0.884147,1 out of 10,0 out of 9,1 out of 10,0.840281,0.872976,0.825245,0.800437,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.900765,0.909412,0 out of 10,2 out of 9,2 out of 10,0.969499,0.980319,0.970056,0.970854,2 out of 10,0 out of 9,2 out of 10,0.025396,0.018159,0.024935,0.035579,0 out of 10,0 out of 9,0 out of 10
2024,30037,TEMPE ST LUKES HOSPITAL,1500 S MILL AVE,TEMPE,AZ,85282,MARICOPA,0.869247,0.887868,0.849808,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.869445,Not Available,Not Available,Not Available,Not Available,0.840281,0.872976,0.839769,Not Available,Not Available,Not Available,Not Available,0.916491,0.934002,0.905687,Not Available,Not Available,Not Available,Not Available,0.969499,0.980319,0.967392,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.018453,0.027084,0 out of 10,0 out of 9,0 out of 10
2024,30038,HONORHEALTH SCOTTSDALE OSBORN MEDICAL CENTER,7400 EAST OSBORN ROAD,SCOTTSDALE,AZ,85251,MARICOPA,0.869247,0.887868,0.862651,0.859012,0 out of 10,0 out of 9,0 out of 10,0.882308,0.907733,0.899572,0.886082,2 out of 10,0 out of 9,2 out of 10,0.840281,0.872976,0.844347,0.817215,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.910150,0.895299,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.967830,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.023851,0.027701,0 out of 10,0 out of 9,0 out of 10
2024,30043,CANYON VISTA MEDICAL CENTER,5700 EAST HIGHWAY 90,SIERRA VISTA,AZ,85635,COCHISE,0.869247,0.887868,0.855987,0.879131,5 out of 10,7 out of 9,7 out of 10,0.882308,0.907733,0.860355,0.865791,0 out of 10,1 out of 9,1 out of 10,0.840281,0.872976,0.840839,0.810678,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.890507,0.915246,0 out of 10,5 out of 9,5 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.033326,0.023837,2 out of 10,6 out of 9,6 out of 10
2024,30055,KINGMAN REGIONAL MEDICAL CENTER,3269 STOCKTON HILL ROAD,KINGMAN,AZ,86401,MOHAVE,0.869247,0.887868,0.845281,0.891598,10 out of 10,9 out of 9,10 out of 10,0.882308,0.907733,0.870515,0.879097,0 out of 10,2 out of 9,2 out of 10,0.840281,0.872976,0.829398,0.859938,6 out of 10,7 out of 9,7 out of 10,0.916491,0.934002,0.915182,0.905769,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.951824,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.026092,0.027545,0 out of 10,0 out of 9,0 out of 10
2024,30061,BANNER BOSWELL MEDICAL CENTER,10401 WEST THUNDERBIRD BOULEVARD,SUN CITY,AZ,85351,MARICOPA,0.869247,0.887868,0.885384,0.865245,0 out of 10,0 out of 9,0 out of 10,0.882308,0.907733,0.897278,0.869035,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.841818,0.830175,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.913446,0.911528,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.974356,0.979520,9 out of 10,8 out of 9,9 out of 10,0.025396,0.018159,0.018502,0.019708,8 out of 10,0 out of 9,8 out of 10
2024,30062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,2200 EAST SHOW LOW LAKE ROAD,SHOW LOW,AZ,85901,NAVAJO,0.869247,0.887868,0.863716,0.885202,8 out of 10,8 out of 9,8 out of 10,0.882308,0.907733,0.887571,0.870799,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.850091,0.808277,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.906809,0.903516,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.020867,0.022777,4 out of 10,0 out of 9,4 out of 10
2024,30064,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,1625 NORTH CAMPBELL AVENUE,TUCSON,AZ,85719,PIMA,0.869247,0.887868,0.878031,0.878256,5 out of 10,0 out of 9,5 out of 10,0.882308,0.907733,0.901633,0.894834,5 out of 10,0 out of 9,5 out of 10,0.840281,0.872976,0.854652,0.825338,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.917951,0.902804,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.978627,0.977614,7 out of 10,0 out of 9,7 out of 10,0.025396,0.018159,0.023104,Not Available,Not Available,Not Available,Not Available
2024,30065,BANNER DESERT MEDICAL CENTER,1400 SOUTH  DOBSON ROAD,MESA,AZ,85202,MARICOPA,0.869247,0.887868,0.871284,0.863233,0 out of 10,0 out of 9,0 out of 10,0.882308,0.907733,0.899331,0.898985,6 out of 10,0 out of 9,6 out of 10,0.840281,0.872976,0.851853,0.821011,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.913708,0.902667,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.973313,0.976266,6 out of 10,4 out of 9,6 out of 10,0.025396,0.018159,0.028770,Not Available,Not Available,Not Available,Not Available
2024,30069,HAVASU REGIONAL MEDICAL CENTER,101 CIVIC CENTER LANE,LAKE HAVASU CITY,AZ,86403,MOHAVE,0.869247,0.887868,0.870912,0.877529,5 out of 10,3 out of 9,5 out of 10,0.882308,0.907733,0.871817,0.871096,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.844103,0.820326,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.923387,0.904339,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.974932,0.974126,4 out of 10,0 out of 9,4 out of 10,0.025396,0.018159,0.025735,0.025678,0 out of 10,0 out of 9,0 out of 10
